annee_election;code_commune;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2012;69255;13.17880794701987;36.35761589403973;14.47019867549669;31.72185430463576;1.0596026490066226;3.2119205298013243
2012;69256;4.57849853208444;14.42052285754229;13.833356633580316;64.10596952327695;1.6496574863693554;1.4119949671466518
2012;69257;8.850931677018634;29.347826086956523;28.26086956521739;28.726708074534162;0.7763975155279503;4.037267080745342
2012;69258;16.8141592920354;35.39823008849557;15.929203539823009;26.10619469026549;1.7699115044247788;3.982300884955752
2012;69259;5.631462333825701;15.320347119645493;16.248153618906944;59.31960856720827;2.026403249630724;1.4540251107828657
2012;69260;12.464589235127479;32.90165924726831;15.459328207203562;36.13921489275597;1.2545528126264671;1.7806556050182114
2012;69261;20.833333333333336;47.91666666666667;6.25;25.0;0.0;0.0
2012;69263;8.571428571428571;37.142857142857146;23.42857142857143;26.476190476190474;1.5238095238095237;2.857142857142857
2012;69264;9.349823321554771;29.159010600706715;18.706713780918726;39.63957597173145;1.2508833922261484;1.893992932862191
2012;69265;10.756972111553784;35.657370517928285;20.717131474103585;30.0796812749004;0.398406374501992;2.3904382470119523
2012;69266;9.235720820807737;24.078551823291072;13.408377989805253;50.11763168213306;1.445889426218795;1.7138282577440858
2012;69267;9.976057462090981;36.392657621707905;20.83000798084597;28.33200319233839;1.5163607342378291;2.9529130087789306
2012;69268;12.270531400966183;40.531400966183575;15.120772946859903;28.840579710144926;0.8695652173913043;2.3671497584541066
2012;69269;12.195121951219512;33.65853658536586;18.69918699186992;32.84552845528455;0.4878048780487805;2.113821138211382
2012;69270;11.15151515151515;37.37373737373738;19.91919191919192;29.13131313131313;0.8080808080808081;1.6161616161616161
2012;69271;11.138532411977623;35.324119776242185;17.09443896018427;33.399144455412966;1.0694307337940112;1.9743336623889436
2012;69272;11.419984973703983;30.390683696468823;16.56649135987979;38.20435762584523;1.5026296018031555;1.915852742299023
2012;69273;9.197990646111208;27.056989433570067;21.635198337086436;38.454876147583576;1.524337432877187;2.1306080027715226
