annee;code_commune;nom_commune;taux_chomage
2016;69188;Saint-Clément-sur-Valsonne;9.97356767396217
2016;69189;Sainte-Colombe;10.0791259687652
2016;69190;Sainte-Consorce;6.34441087626912
2016;69191;Saint-Cyr-au-Mont-d'Or;8.73075410946261
2016;69192;Saint-Cyr-le-Chatoux;2.8571428570618
2016;69193;Saint-Cyr-sur-le-Rhône;5.33789690344275
2016;69194;Saint-Didier-au-Mont-d'Or;7.41279069767442
2016;69196;Saint-Didier-sur-Beaujeu;5.9544361062952
2016;69197;Saint-Étienne-des-Oullières;6.48408917654357
2016;69198;Saint-Étienne-la-Varenne;5.19336062927766
2016;69199;Saint-Fons;21.3190451926156
2016;69200;Saint-Forgeux;5.3475935828877
2016;69201;Sainte-Foy-l'Argentière;10.966389140648
2016;69202;Sainte-Foy-lès-Lyon;9.00934808134911
2016;69203;Saint-Genis-l'Argentière;10.0499087152326
2016;69204;Saint-Genis-Laval;11.9217396860958
2016;69205;Saint-Genis-les-Ollières;7.87450147487362
2016;69206;Saint-Georges-de-Reneins;10.2866570738645
2016;69207;Saint-Germain-au-Mont-d'Or;9.2486065358107
2016;69208;Saint-Germain-Nuelles;5.30581370296338
2016;69209;Saint-Igny-de-Vers;7.27272727292606
2016;69212;Saint-Jean-des-Vignes;10.8799794553087
2016;69214;Saint-Jean-la-Bussière;7.78223320093585
2016;69215;Saint-Julien;5.97701149437166
2016;69216;Saint-Julien-sur-Bibost;7.04225352112676
2016;69217;Saint-Just-d'Avray;6.74368348570006
2016;69218;Saint-Lager;5.10018214929152
2016;69219;Saint-Laurent-d'Agny;5.56652192239137
2016;69220;Saint-Laurent-de-Chamousset;8.08054462360166
2016;69225;Saint-Marcel-l'Éclairé;3.77278045503351
2016;69227;Saint-Martin-en-Haut;6.02561792110662
2016;69228;Chabanière;7.11278855092689
2016;69229;Saint-Nizier-d'Azergues;9.09090909090909
2016;69230;Sainte-Paule;7.78443113761993
2016;69231;Saint-Pierre-la-Palud;7.51853351365105
2016;69233;Saint-Romain-au-Mont-d'Or;8.16481064772172
2016;69234;Saint-Romain-de-Popey;7.94621026894866
2016;69235;Saint-Romain-en-Gal;10.3267928915709
2016;69236;Saint-Romain-en-Gier;7.57079505919562
2016;69238;Saint-Symphorien-sur-Coise;11.5119424350712
2016;69239;Saint-Vérand;5.97269624573379
2016;69240;Saint-Vincent-de-Reins;8.87372013635878
2016;69241;Taluyers;6.89651043475415
2016;69242;Taponas;10.9502755216178
