CODGEO;LIBGEO;NBMENFISC12;NBPERSMENFISC12;MED12;PIMP12;TP6012;TP60AGE112;TP60AGE212;TP60AGE312;TP60AGE412;TP60AGE512;TP60AGE612;TP60TOL112;TP60TOL212;PR12;PRA12;PTSAC12;PBEN12;PPEN12;PPAT12;PPSOC12;PPFAM12;PPMINI12;PPLOGT12;PIMPOT12;RD12;D112;D912
01263;Montmerle-sur-Saône;1522;3818.5;21584.6;70;7;;4;11;5;3;7;5;13;100.0;74.3;69.9;4.4;25.8;12.5;3.7;2.5;0.5;0.7;-16.3;2.9;12998.0;37418.0
01264;Montracol;376;1014.0;21514.0;;;;;;;;;;;;;;;;;;;;;;;;
01265;Montréal-la-Cluse;1419;3466.5;17686.0;60;17;25;17;18;17;15;13;9;24;100.0;73.0;70.4;2.6;24.2;10.0;6.3;3.1;1.4;1.8;-13.5;2.9;10222.9;29879.3
01266;Montrevel-en-Bresse;1045;2305.0;19571.1;64;9;;10;13;9;4;5;5;18;100.0;63.1;59.6;3.5;33.8;12.4;4.4;2.1;1.0;1.3;-13.7;2.6;12103.5;31468.8
01267;Nurieux-Volognat;398;1030.5;21269.0;;;;;;;;;;;;;;;;;;;;;;;;
01268;Murs-et-Gélignieux;103;255.5;20674.4;;;;;;;;;;;;;;;;;;;;;;;;
01269;Nantua;1433;3273.0;15975.2;55;24;31;28;29;24;17;7;10;33;100.0;68.1;64.1;4.0;25.1;12.3;8.5;3.6;2.1;2.7;-14.0;3.4;8865.2;29968.0
01271;Nattages;233;586.5;22134.0;;;;;;;;;;;;;;;;;;;;;;;;
01272;Neuville-les-Dames;612;1463.0;20317.6;;;;;;;;;;;;;;;;;;;;;;;;
01273;Neuville-sur-Ain;643;1600.5;20002.2;;;;;;;;;;;;;;;;;;;;;;;;
01274;Les Neyrolles;234;625.5;17906.0;;;;;;;;;;;;;;;;;;;;;;;;
01275;Neyron;967;2497.0;26989.0;81;5;;4;6;4;3;;2;11;100.0;77.4;70.5;6.9;20.7;21.5;1.9;1.3;0.2;0.4;-21.5;3.7;15001.2;54966.5
01276;Niévroz;513;1521.0;22752.4;;;;;;;;;;;;;;;;;;;;;;;;
01277;Nivollet-Montgriffon;53;113.0;20352.6;;;;;;;;;;;;;;;;;;;;;;;;
01279;Oncieu;;;;;;;;;;;;;;;;;;;;;;;;;;;
01280;Ordonnaz;73;148.0;19926.5;;;;;;;;;;;;;;;;;;;;;;;;
01281;Ornex;1455;3714.5;33872.2;54;14;19;10;16;20;11;;12;17;100.0;91.1;89.1;2.0;15.4;8.5;1.6;0.7;0.5;0.4;-16.6;9.3;8053.1;75027.3
01282;Outriaz;102;266.0;21164.2;;;;;;;;;;;;;;;;;;;;;;;;
01283;Oyonnax;9142;22465.0;16150.0;55;24;30;28;25;19;23;11;8;34;100.0;69.1;66.1;3.0;26.1;10.8;8.2;3.7;1.9;2.6;-14.2;3.2;9094.2;29169.3
01284;Ozan;233;648.0;19062.5;;;;;;;;;;;;;;;;;;;;;;;;
01285;Parcieux;409;1146.5;25868.0;;;;;;;;;;;;;;;;;;;;;;;;
01286;Parves;141;377.5;23188.6;;;;;;;;;;;;;;;;;;;;;;;;
01288;Péron;851;2176.5;32973.0;53;10;;9;10;15;10;;10;11;100.0;91.4;89.0;2.4;12.2;10.5;1.0;0.7;0.2;0.2;-15.1;6.3;11114.0;70292.0
01289;Péronnas;2563;5798.5;21395.3;74;7;21;9;9;6;4;4;4;15;100.0;66.3;62.1;4.2;33.8;12.8;3.4;1.9;0.7;0.8;-16.3;2.9;12883.9;37168.7
01290;Pérouges;508;1239.5;25422.0;;;;;;;;;;;;;;;;;;;;;;;;
01291;Perrex;326;829.5;20997.2;;;;;;;;;;;;;;;;;;;;;;;;
01292;Le Petit-Abergement;61;140.0;22006.7;;;;;;;;;;;;;;;;;;;;;;;;
01293;Peyriat;61;172.0;24263.6;;;;;;;;;;;;;;;;;;;;;;;;
01294;Peyrieu;330;773.5;20365.2;;;;;;;;;;;;;;;;;;;;;;;;
01295;Peyzieux-sur-Saône;205;623.0;20760.0;;;;;;;;;;;;;;;;;;;;;;;;
01296;Pirajoux;157;374.0;20019.6;;;;;;;;;;;;;;;;;;;;;;;;
01297;Pizay;266;801.5;23681.3;;;;;;;;;;;;;;;;;;;;;;;;
01298;Plagne;51;117.5;26302.7;;;;;;;;;;;;;;;;;;;;;;;;
01299;Le Plantay;178;481.0;21084.6;;;;;;;;;;;;;;;;;;;;;;;;
01300;Le Poizat;170;419.0;23658.0;;;;;;;;;;;;;;;;;;;;;;;;
01301;Polliat;997;2448.0;22259.0;76;5;;4;7;3;2;6;3;9;100.0;73.5;66.9;6.6;27.5;12.0;3.0;2.0;0.4;0.6;-16.0;2.6;14026.5;36632.7
01302;Pollieu;67;157.0;22693.3;;;;;;;;;;;;;;;;;;;;;;;;
01303;Poncin;697;1656.5;19020.0;;;;;;;;;;;;;;;;;;;;;;;;
01304;Pont-d'Ain;1085;2652.5;19640.0;62;12;;11;17;11;8;8;7;22;100.0;72.4;66.4;6.0;27.6;9.1;4.9;2.8;1.0;1.1;-14.0;2.9;11281.0;32347.3
01305;Pont-de-Vaux;1037;2062.0;17906.0;56;13;20;17;19;10;8;7;6;20;100.0;63.9;57.2;6.7;31.6;12.6;5.7;2.3;1.4;2.0;-13.8;2.9;10827.8;30888.7
01306;Pont-de-Veyle;696;1437.5;17892.7;;;;;;;;;;;;;;;;;;;;;;;;
01307;Port;362;841.5;19950.0;;;;;;;;;;;;;;;;;;;;;;;;
01308;Pougny;292;732.5;33675.2;;;;;;;;;;;;;;;;;;;;;;;;
01309;Pouillat;;;;;;;;;;;;;;;;;;;;;;;;;;;
01310;Prémeyzel;54;134.0;20040.5;;;;;;;;;;;;;;;;;;;;;;;;
01311;Prémillieu;;;;;;;;;;;;;;;;;;;;;;;;;;;
01312;Pressiat;100;239.5;20708.5;;;;;;;;;;;;;;;;;;;;;;;;
01313;Prévessin-Moëns;2636;6812.5;36303.1;54;14;14;12;15;17;12;8;12;17;100.0;89.7;87.0;2.7;16.5;9.2;1.2;0.6;0.2;0.3;-16.6;10.8;8137.4;88012.7
01314;Priay;599;1511.5;21410.0;;;;;;;;;;;;;;;;;;;;;;;;
01316;Pugieu;66;155.0;20211.0;;;;;;;;;;;;;;;;;;;;;;;;
01317;Ramasse;115;282.0;20583.8;;;;;;;;;;;;;;;;;;;;;;;;
01318;Rancé;225;696.5;23984.3;;;;;;;;;;;;;;;;;;;;;;;;
01319;Relevant;175;465.5;21436.1;;;;;;;;;;;;;;;;;;;;;;;;
01320;Replonges;1447;3641.5;21307.0;71;6;;8;7;4;3;5;3;14;100.0;72.0;68.3;3.7;26.2;13.0;3.7;2.5;0.6;0.7;-14.9;2.6;13288.4;34610.0
01321;Revonnas;332;910.0;24186.7;;;;;;;;;;;;;;;;;;;;;;;;
01322;Reyrieux;1529;4318.5;25396.7;79;5;;5;6;4;2;3;3;12;100.0;78.1;73.2;4.9;21.5;15.9;2.8;2.1;0.3;0.4;-18.3;3.0;14868.9;44405.0
01323;Reyssouze;382;959.5;20088.8;;;;;;;;;;;;;;;;;;;;;;;;
01325;Rignieux-le-Franc;359;980.5;23167.9;;;;;;;;;;;;;;;;;;;;;;;;
01328;Romans;175;493.0;21251.4;;;;;;;;;;;;;;;;;;;;;;;;
01329;Rossillon;64;124.5;18697.0;;;;;;;;;;;;;;;;;;;;;;;;
01330;Ruffieu;73;162.0;16541.3;;;;;;;;;;;;;;;;;;;;;;;;
01331;Saint-Alban;67;163.0;18011.0;;;;;;;;;;;;;;;;;;;;;;;;
01332;Saint-André-de-Bâgé;253;680.0;22587.5;;;;;;;;;;;;;;;;;;;;;;;;
01333;Saint-André-de-Corcy;1132;2946.0;23323.6;76;6;;6;7;3;5;;3;12;100.0;76.8;72.4;4.4;24.6;11.0;3.2;2.2;0.5;0.6;-15.6;2.7;14277.5;38282.3
01334;Saint-André-d'Huiriat;208;568.0;21528.1;;;;;;;;;;;;;;;;;;;;;;;;
01335;Saint-André-le-Bouchoux;125;348.5;21148.0;;;;;;;;;;;;;;;;;;;;;;;;
01336;Saint-André-sur-Vieux-Jonc;442;1110.0;20869.0;;;;;;;;;;;;;;;;;;;;;;;;
01337;Saint-Bénigne;483;1236.0;20408.9;;;;;;;;;;;;;;;;;;;;;;;;
01338;Saint-Benoît;321;772.0;20253.3;;;;;;;;;;;;;;;;;;;;;;;;
01339;Saint-Bernard;507;1371.0;26314.6;;;;;;;;;;;;;;;;;;;;;;;;
01340;Saint-Bois;49;110.5;22296.7;;;;;;;;;;;;;;;;;;;;;;;;
01341;Saint-Champ;64;141.0;21346.0;;;;;;;;;;;;;;;;;;;;;;;;
01342;Sainte-Croix;182;548.5;25164.5;;;;;;;;;;;;;;;;;;;;;;;;
01343;Saint-Cyr-sur-Menthon;666;1763.5;20618.8;;;;;;;;;;;;;;;;;;;;;;;;
01344;Saint-Denis-lès-Bourg;2313;5597.0;22862.6;76;5;11;5;6;6;3;5;3;12;100.0;68.5;64.2;4.3;32.3;12.9;3.1;1.8;0.6;0.7;-16.8;2.8;13966.0;39243.3
01345;Saint-Denis-en-Bugey;927;2286.0;20068.7;70;11;;12;14;12;7;;7;21;100.0;69.9;67.5;2.4;30.2;9.6;4.4;2.8;0.6;1.0;-14.1;2.7;11739.0;32092.2
01346;Saint-Didier-d'Aussiat;334;865.5;19329.0;;;;;;;;;;;;;;;;;;;;;;;;
01347;Saint-Didier-de-Formans;677;1873.0;25442.2;;;;;;;;;;;;;;;;;;;;;;;;
01348;Saint-Didier-sur-Chalaronne;1101;2701.0;19864.6;64;10;;12;14;6;6;10;6;21;100.0;69.8;63.9;5.9;28.9;10.2;4.8;2.8;0.8;1.2;-13.7;2.8;11687.3;32621.9
01349;Saint-Éloi;171;453.5;24707.0;;;;;;;;;;;;;;;;;;;;;;;;
01350;Saint-Étienne-du-Bois;1007;2463.0;20776.8;68;6;;1;9;7;4;7;3;16;100.0;71.5;66.6;4.9;27.9;12.1;3.6;2.3;0.6;0.7;-15.1;2.6;13046.7;33370.0
01351;Saint-Étienne-sur-Chalaronne;548;1506.5;20031.1;;;;;;;;;;;;;;;;;;;;;;;;
01352;Saint-Étienne-sur-Reyssouze;215;551.5;19565.0;;;;;;;;;;;;;;;;;;;;;;;;
01353;Sainte-Euphémie;556;1639.5;24503.0;;;;;;;;;;;;;;;;;;;;;;;;
01354;Saint-Genis-Pouilly;3355;7993.0;28119.6;48;17;17;16;21;18;14;10;13;22;100.0;85.7;83.3;2.4;19.1;8.2;2.2;1.0;0.5;0.7;-15.2;8.3;8331.3;69145.2
01355;Saint-Genis-sur-Menthon;190;481.0;22127.1;;;;;;;;;;;;;;;;;;;;;;;;
01356;Saint-Georges-sur-Renon;72;216.0;22065.1;;;;;;;;;;;;;;;;;;;;;;;;
01357;Saint-Germain-de-Joux;184;446.5;17193.0;;;;;;;;;;;;;;;;;;;;;;;;
01358;Saint-Germain-les-Paroisses;169;421.5;20052.0;;;;;;;;;;;;;;;;;;;;;;;;
01359;Saint-Germain-sur-Renon;92;242.0;22859.5;;;;;;;;;;;;;;;;;;;;;;;;
01360;Saint-Jean-de-Gonville;550;1370.5;34650.7;;;;;;;;;;;;;;;;;;;;;;;;
01361;Saint-Jean-de-Niost;537;1486.0;24745.0;;;;;;;;;;;;;;;;;;;;;;;;
01362;Saint-Jean-de-Thurigneux;275;768.0;24704.0;;;;;;;;;;;;;;;;;;;;;;;;
01363;Saint-Jean-le-Vieux;694;1641.5;20723.3;;;;;;;;;;;;;;;;;;;;;;;;
01364;Saint-Jean-sur-Reyssouze;317;741.0;19291.2;;;;;;;;;;;;;;;;;;;;;;;;
01365;Saint-Jean-sur-Veyle;437;1127.5;21449.0;;;;;;;;;;;;;;;;;;;;;;;;
01366;Sainte-Julie;349;982.0;22347.3;;;;;;;;;;;;;;;;;;;;;;;;
01367;Saint-Julien-sur-Reyssouze;284;694.0;18532.5;;;;;;;;;;;;;;;;;;;;;;;;
01368;Saint-Julien-sur-Veyle;280;765.5;20353.3;;;;;;;;;;;;;;;;;;;;;;;;
01369;Saint-Just;337;898.0;23745.7;;;;;;;;;;;;;;;;;;;;;;;;
01370;Saint-Laurent-sur-Saône;890;1605.5;17182.0;;;;;;;;;;;;;;;;;;;;;;;;
01371;Saint-Marcel;464;1283.0;21506.0;;;;;;;;;;;;;;;;;;;;;;;;
01372;Saint-Martin-de-Bavel;170;416.5;20927.0;;;;;;;;;;;;;;;;;;;;;;;;
01373;Saint-Martin-du-Frêne;406;1072.5;20878.6;;;;;;;;;;;;;;;;;;;;;;;;
01374;Saint-Martin-du-Mont;687;1682.0;22348.8;;;;;;;;;;;;;;;;;;;;;;;;
01375;Saint-Martin-le-Châtel;302;811.5;20989.2;;;;;;;;;;;;;;;;;;;;;;;;
01376;Saint-Maurice-de-Beynost;1483;3798.5;19895.7;66;11;18;10;11;11;13;8;6;21;100.0;75.0;69.2;5.8;24.7;10.1;5.0;2.6;1.2;1.2;-14.8;3.0;11454.0;34180.0
01378;Saint-Maurice-de-Gourdans;928;2513.5;24438.7;78;5;;3;3;5;5;;3;12;100.0;82.4;76.6;5.8;18.5;13.3;2.8;2.2;0.3;0.3;-17.0;2.7;14654.2;39263.3
01379;Saint-Maurice-de-Rémens;278;747.5;19857.3;;;;;;;;;;;;;;;;;;;;;;;;
01380;Saint-Nizier-le-Bouchoux;282;636.5;18148.0;;;;;;;;;;;;;;;;;;;;;;;;
01381;Saint-Nizier-le-Désert;319;914.5;20300.8;;;;;;;;;;;;;;;;;;;;;;;;
01382;Sainte-Olive;116;312.5;23198.9;;;;;;;;;;;;;;;;;;;;;;;;
01383;Saint-Paul-de-Varax;556;1405.5;19860.0;;;;;;;;;;;;;;;;;;;;;;;;
01384;Saint-Rambert-en-Bugey;959;2108.0;17338.3;55;18;18;28;18;15;11;8;11;26;100.0;69.7;64.9;4.8;28.0;7.5;6.9;3.1;1.7;2.1;-12.1;3.0;9205.2;27437.3
01385;Saint-Rémy;394;1027.0;22027.3;;;;;;;;;;;;;;;;;;;;;;;;
01386;Saint-Sorlin-en-Bugey;461;1132.5;23445.0;;;;;;;;;;;;;;;;;;;;;;;;
01387;Saint-Sulpice;79;206.0;20432.4;;;;;;;;;;;;;;;;;;;;;;;;
01388;Saint-Trivier-de-Courtes;442;929.5;18670.7;;;;;;;;;;;;;;;;;;;;;;;;
01389;Saint-Trivier-sur-Moignans;666;1752.0;20168.1;;;;;;;;;;;;;;;;;;;;;;;;
01390;Saint-Vulbas;360;926.5;21087.0;;;;;;;;;;;;;;;;;;;;;;;;
01391;Salavre;127;284.0;21720.7;;;;;;;;;;;;;;;;;;;;;;;;
01392;Samognat;255;714.5;22390.0;;;;;;;;;;;;;;;;;;;;;;;;
01393;Sandrans;196;537.5;21457.4;;;;;;;;;;;;;;;;;;;;;;;;
01396;Sault-Brénaz;456;1039.5;17939.3;;;;;;;;;;;;;;;;;;;;;;;;
01397;Sauverny;377;991.5;35131.5;;;;;;;;;;;;;;;;;;;;;;;;
01398;Savigneux;459;1234.5;22653.3;;;;;;;;;;;;;;;;;;;;;;;;
01399;Ségny;655;1671.5;37003.8;;;;;;;;;;;;;;;;;;;;;;;;
01400;Seillonnaz;62;141.0;20101.4;;;;;;;;;;;;;;;;;;;;;;;;
01401;Sergy;721;1929.0;38731.7;;;;;;;;;;;;;;;;;;;;;;;;
01402;Sermoyer;291;682.0;18448.9;;;;;;;;;;;;;;;;;;;;;;;;
01403;Serrières-de-Briord;518;1252.0;19066.3;;;;;;;;;;;;;;;;;;;;;;;;
01404;Serrières-sur-Ain;65;121.0;22981.9;;;;;;;;;;;;;;;;;;;;;;;;
01405;Servas;412;1090.5;19804.8;;;;;;;;;;;;;;;;;;;;;;;;
01406;Servignat;76;172.5;16298.1;;;;;;;;;;;;;;;;;;;;;;;;
01407;Seyssel;397;883.5;18746.0;;;;;;;;;;;;;;;;;;;;;;;;
01408;Simandre-sur-Suran;272;683.5;19579.6;;;;;;;;;;;;;;;;;;;;;;;;
01409;Songieu;56;124.0;20844.1;;;;;;;;;;;;;;;;;;;;;;;;
01410;Sonthonnax-la-Montagne;129;360.5;22323.6;;;;;;;;;;;;;;;;;;;;;;;;
01411;Souclin;116;262.0;19618.9;;;;;;;;;;;;;;;;;;;;;;;;
01412;Sulignat;216;577.5;20947.8;;;;;;;;;;;;;;;;;;;;;;;;
01413;Surjoux;;;;;;;;;;;;;;;;;;;;;;;;;;;
01414;Sutrieu;91;215.0;22023.2;;;;;;;;;;;;;;;;;;;;;;;;
01415;Talissieu;198;393.0;20515.0;;;;;;;;;;;;;;;;;;;;;;;;
01416;Tenay;442;974.0;17492.0;;;;;;;;;;;;;;;;;;;;;;;;
01417;Thézillieu;141;306.0;19572.8;;;;;;;;;;;;;;;;;;;;;;;;
01418;Thil;350;1063.0;25559.6;;;;;;;;;;;;;;;;;;;;;;;;
01419;Thoiry;2134;5404.0;33112.5;53;14;10;14;17;16;9;5;12;19;100.0;88.4;86.1;2.3;16.1;9.5;1.2;0.6;0.2;0.3;-15.2;9.8;7709.5;75666.3
01420;Thoissey;713;1420.0;16875.3;;;;;;;;;;;;;;;;;;;;;;;;
01421;Torcieu;314;746.0;19906.0;;;;;;;;;;;;;;;;;;;;;;;;
01422;Tossiat;536;1378.5;22070.0;;;;;;;;;;;;;;;;;;;;;;;;
01423;Toussieux;295;835.5;25128.9;;;;;;;;;;;;;;;;;;;;;;;;
01424;Tramoyes;585;1692.0;26886.2;;;;;;;;;;;;;;;;;;;;;;;;
01425;La Tranclière;117;300.5;19869.6;;;;;;;;;;;;;;;;;;;;;;;;
01426;Treffort-Cuisiat;921;2264.0;20769.5;66;7;;4;10;8;6;;5;16;100.0;76.1;67.1;9.0;25.6;9.5;4.1;2.6;0.6;0.8;-15.3;2.7;12521.3;33746.0
01427;Trévoux;2672;6724.5;20565.3;67;12;17;15;12;10;10;8;4;21;100.0;80.3;75.7;4.6;20.9;9.0;5.4;2.9;1.0;1.4;-15.6;3.2;11304.8;36023.6
01428;Valeins;42;119.5;20031.4;;;;;;;;;;;;;;;;;;;;;;;;
01429;Vandeins;243;668.0;20100.7;;;;;;;;;;;;;;;;;;;;;;;;
01430;Varambon;214;508.0;21103.9;;;;;;;;;;;;;;;;;;;;;;;;
01431;Vaux-en-Bugey;505;1209.5;20875.0;;;;;;;;;;;;;;;;;;;;;;;;
01432;Verjon;122;264.5;20957.1;;;;;;;;;;;;;;;;;;;;;;;;
01433;Vernoux;91;263.0;18367.1;;;;;;;;;;;;;;;;;;;;;;;;
01434;Versailleux;145;383.0;22603.3;;;;;;;;;;;;;;;;;;;;;;;;
01435;Versonnex;763;2056.5;32366.0;60;10;;6;9;15;12;;10;10;100.0;89.5;88.1;1.4;17.5;7.7;1.6;1.0;0.3;0.3;-16.3;6.0;12246.0;73572.7
01436;Vesancy;209;493.0;34209.2;;;;;;;;;;;;;;;;;;;;;;;;
01437;Vescours;91;238.0;17985.7;;;;;;;;;;;;;;;;;;;;;;;;
01439;Vésines;;;;;;;;;;;;;;;;;;;;;;;;;;;
01441;Vieu-d'Izenave;262;694.5;19275.2;;;;;;;;;;;;;;;;;;;;;;;;
01442;Vieu;166;385.5;21576.0;;;;;;;;;;;;;;;;;;;;;;;;
01443;Villars-les-Dombes;1814;4282.0;21065.4;69;7;15;9;8;5;4;6;3;15;100.0;76.1;73.5;2.6;24.8;9.9;3.9;2.3;0.7;0.9;-14.7;2.6;13045.5;34480.9
01444;Villebois;481;1175.0;20110.0;;;;;;;;;;;;;;;;;;;;;;;;
01445;Villemotier;235;656.0;21522.5;;;;;;;;;;;;;;;;;;;;;;;;
01446;Villeneuve;489;1410.0;21928.6;;;;;;;;;;;;;;;;;;;;;;;;
01447;Villereversure;446;1102.5;19764.7;;;;;;;;;;;;;;;;;;;;;;;;
01448;Villes;145;353.0;26512.5;;;;;;;;;;;;;;;;;;;;;;;;
01449;Villette-sur-Ain;262;695.5;23700.0;;;;;;;;;;;;;;;;;;;;;;;;
01450;Villieu-Loyes-Mollon;1277;3491.0;22887.8;73;5;;3;8;4;2;7;4;11;100.0;81.9;75.2;6.7;20.5;10.7;3.4;2.5;0.4;0.5;-16.5;2.7;14296.0;37990.0
01451;Viriat;2475;6296.0;21748.8;75;7;11;12;9;3;3;5;3;16;100.0;70.9;66.5;4.4;27.5;13.5;3.8;2.4;0.5;0.9;-15.7;2.8;12983.2;37000.0
01452;Virieu-le-Grand;480;1088.5;18166.0;;;;;;;;;;;;;;;;;;;;;;;;
01453;Virieu-le-Petit;158;295.5;18541.3;;;;;;;;;;;;;;;;;;;;;;;;
01454;Virignin;345;910.0;20043.3;;;;;;;;;;;;;;;;;;;;;;;;
01456;Vongnes;;;;;;;;;;;;;;;;;;;;;;;;;;;
01457;Vonnas;1191;2847.5;18754.9;59;11;;10;15;7;9;9;5;23;100.0;64.4;59.3;5.1;31.2;12.1;5.7;3.2;0.9;1.5;-13.4;2.7;11373.0;30376.2
02001;Abbécourt;197;508.0;17699.4;;;;;;;;;;;;;;;;;;;;;;;;
02002;Achery;232;568.5;19300.0;;;;;;;;;;;;;;;;;;;;;;;;
02003;Acy;392;1049.0;19670.0;;;;;;;;;;;;;;;;;;;;;;;;
02004;Agnicourt-et-Séchelles;76;186.0;17131.8;;;;;;;;;;;;;;;;;;;;;;;;
02005;Aguilcourt;145;390.0;20752.6;;;;;;;;;;;;;;;;;;;;;;;;
02006;Aisonville-et-Bernoville;113;272.0;19623.9;;;;;;;;;;;;;;;;;;;;;;;;
02007;Aizelles;44;117.5;20893.3;;;;;;;;;;;;;;;;;;;;;;;;
02008;Aizy-Jouy;112;294.0;17451.9;;;;;;;;;;;;;;;;;;;;;;;;
02009;Alaincourt;190;511.5;18919.3;;;;;;;;;;;;;;;;;;;;;;;;
02010;Allemant;65;191.0;16964.1;;;;;;;;;;;;;;;;;;;;;;;;
02011;Ambleny;437;1162.0;21116.7;;;;;;;;;;;;;;;;;;;;;;;;
02012;Ambrief;;;;;;;;;;;;;;;;;;;;;;;;;;;
02013;Amifontaine;153;419.0;19453.8;;;;;;;;;;;;;;;;;;;;;;;;
02014;Amigny-Rouy;289;743.0;19243.3;;;;;;;;;;;;;;;;;;;;;;;;
02015;Ancienville;;;;;;;;;;;;;;;;;;;;;;;;;;;
02016;Andelain;79;213.5;18675.0;;;;;;;;;;;;;;;;;;;;;;;;
02017;Anguilcourt-le-Sart;115;307.0;19462.0;;;;;;;;;;;;;;;;;;;;;;;;
02018;Anizy-le-Château;854;1969.5;17751.6;;;;;;;;;;;;;;;;;;;;;;;;
02019;Annois;149;365.5;18129.7;;;;;;;;;;;;;;;;;;;;;;;;
02020;Any-Martin-Rieux;194;490.5;17380.0;;;;;;;;;;;;;;;;;;;;;;;;
02021;Archon;40;102.0;15107.3;;;;;;;;;;;;;;;;;;;;;;;;
02022;Arcy-Sainte-Restitue;164;415.5;18486.0;;;;;;;;;;;;;;;;;;;;;;;;
02023;Armentières-sur-Ourcq;;;;;;;;;;;;;;;;;;;;;;;;;;;
02024;Arrancy;;;;;;;;;;;;;;;;;;;;;;;;;;;
02025;Artemps;125;346.0;20669.3;;;;;;;;;;;;;;;;;;;;;;;;
02026;Artonges;73;180.0;18660.0;;;;;;;;;;;;;;;;;;;;;;;;
02027;Assis-sur-Serre;98;244.5;15978.7;;;;;;;;;;;;;;;;;;;;;;;;
02028;Athies-sous-Laon;1086;2729.5;19422.0;64;9;20;6;10;7;6;7;5;17;100.0;74.4;70.9;3.5;27.9;7.3;4.5;2.6;0.9;1.0;-14.1;2.5;12232.4;31074.5
02029;Attilly;142;377.0;20722.0;;;;;;;;;;;;;;;;;;;;;;;;
02030;Aubencheul-aux-Bois;111;305.0;18675.2;;;;;;;;;;;;;;;;;;;;;;;;
02031;Aubenton;291;668.0;15211.5;;;;;;;;;;;;;;;;;;;;;;;;
02032;Aubigny-aux-Kaisnes;90;244.0;14825.4;;;;;;;;;;;;;;;;;;;;;;;;
02033;Aubigny-en-Laonnois;44;114.5;20093.3;;;;;;;;;;;;;;;;;;;;;;;;
02034;Audignicourt;43;111.0;20864.0;;;;;;;;;;;;;;;;;;;;;;;;
02035;Audigny;96;272.5;16998.1;;;;;;;;;;;;;;;;;;;;;;;;
02036;Augy;;;;;;;;;;;;;;;;;;;;;;;;;;;
02037;Aulnois-sous-Laon;529;1418.5;18602.0;;;;;;;;;;;;;;;;;;;;;;;;
02038;Les Autels;;;;;;;;;;;;;;;;;;;;;;;;;;;
02039;Autremencourt;63;161.5;16505.0;;;;;;;;;;;;;;;;;;;;;;;;
02040;Autreppes;70;185.0;15867.8;;;;;;;;;;;;;;;;;;;;;;;;
02041;Autreville;323;826.0;19238.1;;;;;;;;;;;;;;;;;;;;;;;;
02042;Azy-sur-Marne;160;390.5;21077.3;;;;;;;;;;;;;;;;;;;;;;;;
02043;Bagneux;;;;;;;;;;;;;;;;;;;;;;;;;;;
02044;Bancigny;;;;;;;;;;;;;;;;;;;;;;;;;;;
02046;Barenton-Bugny;234;578.5;19363.5;;;;;;;;;;;;;;;;;;;;;;;;
02047;Barenton-Cel;50;143.0;17471.5;;;;;;;;;;;;;;;;;;;;;;;;
02048;Barenton-sur-Serre;52;136.5;21024.3;;;;;;;;;;;;;;;;;;;;;;;;
02049;Barisis;303;759.5;20556.4;;;;;;;;;;;;;;;;;;;;;;;;
02050;Barzy-en-Thiérache;127;305.0;17749.0;;;;;;;;;;;;;;;;;;;;;;;;
02051;Barzy-sur-Marne;152;362.0;23689.0;;;;;;;;;;;;;;;;;;;;;;;;
02052;Bassoles-Aulers;56;140.5;17321.5;;;;;;;;;;;;;;;;;;;;;;;;
02053;Baulne-en-Brie;118;283.5;21060.0;;;;;;;;;;;;;;;;;;;;;;;;
02054;Bazoches-sur-Vesles;174;476.0;19069.2;;;;;;;;;;;;;;;;;;;;;;;;
02055;Beaumé;39;104.0;20568.0;;;;;;;;;;;;;;;;;;;;;;;;
02056;Beaumont-en-Beine;68;181.0;19526.0;;;;;;;;;;;;;;;;;;;;;;;;
02057;Beaurevoir;544;1424.5;15358.0;;;;;;;;;;;;;;;;;;;;;;;;
02058;Beaurieux;304;809.5;18369.2;;;;;;;;;;;;;;;;;;;;;;;;
02059;Beautor;1175;2706.5;15577.9;47;26;37;36;35;21;12;18;13;41;100.0;63.1;60.0;3.1;32.5;5.0;10.7;3.8;3.7;3.2;-11.3;3.0;8564.0;25986.2
02060;Beauvois-en-Vermandois;108;275.0;20524.0;;;;;;;;;;;;;;;;;;;;;;;;
02061;Becquigny;91;289.0;17327.0;;;;;;;;;;;;;;;;;;;;;;;;
02062;Belleau;50;143.0;18716.0;;;;;;;;;;;;;;;;;;;;;;;;
02063;Bellenglise;144;383.0;17340.7;;;;;;;;;;;;;;;;;;;;;;;;
02064;Belleu;1572;3533.5;17962.7;63;14;30;16;17;14;9;8;7;23;100.0;65.9;62.2;3.7;33.8;8.8;5.4;2.1;1.7;1.6;-13.9;2.8;10800.8;29983.5
02065;Bellicourt;243;637.5;17419.1;;;;;;;;;;;;;;;;;;;;;;;;
02066;Benay;84;210.0;21332.4;;;;;;;;;;;;;;;;;;;;;;;;
02067;Bergues-sur-Sambre;91;232.0;17322.0;;;;;;;;;;;;;;;;;;;;;;;;
02068;Berlancourt;;;;;;;;;;;;;;;;;;;;;;;;;;;
02069;Berlise;45;104.0;16121.3;;;;;;;;;;;;;;;;;;;;;;;;
02070;Bernot;178;453.0;18287.0;;;;;;;;;;;;;;;;;;;;;;;;
02071;Berny-Rivière;253;676.5;20341.3;;;;;;;;;;;;;;;;;;;;;;;;
02072;Berrieux;79;197.0;20547.8;;;;;;;;;;;;;;;;;;;;;;;;
