annee_election;code_commune;nom_commune;taux_chomage;population;nb_menages_fiscaux;nb_personnes_menages_fiscaux;revenu_median;nb_etablissements;effectifs_salaries;bloc_centre;bloc_droite;bloc_droite_radicale;bloc_gauche;bloc_gauche_radicale;bloc_souverainiste_autres
2012;69102;Joux;8.23505709584162;657.0;248.0;645.0;19107.3;15.0;146.0;12.5;26.225490196078432;23.774509803921568;33.82352941176471;1.715686274509804;1.96078431372549
2012;69103;Juliénas;7.04545454545454;853.0;364.0;876.0;21092.7;22.0;80.0;14.052287581699346;32.02614379084967;20.751633986928105;29.57516339869281;0.8169934640522877;2.7777777777777777
2012;69104;Jullié;8.0;426.0;176.0;404.5;18273.3;;;8.880308880308881;28.57142857142857;26.640926640926644;30.11583011583012;3.088803088803089;2.702702702702702
2012;69105;Lacenas;3.09734513274336;923.0;344.0;950.0;23975.0;21.0;79.0;10.194174757281552;38.3495145631068;17.475728155339805;30.097087378640776;1.779935275080906;2.103559870550162
2012;69106;Lachassagne;4.29594272076372;992.0;368.0;989.5;27801.7;14.0;148.0;9.748427672955977;39.30817610062893;21.069182389937108;26.257861635220124;1.257861635220126;2.358490566037736
2012;69107;Lamure-sur-Azergues;8.97517714993119;1040.0;426.0;1004.5;19084.4;42.0;252.0;11.292962356792144;29.132569558101476;21.93126022913257;33.387888707037646;2.2913256955810146;1.9639934533551555
2012;69108;Lancié;8.64745011086474;968.0;361.0;927.0;20710.0;20.0;53.0;10.159362549800797;30.47808764940239;22.11155378486056;31.47410358565737;3.386454183266932;2.3904382470119523
2012;69109;Lantignié;5.07614213197969;852.0;310.0;821.0;20801.1;11.0;39.0;12.103174603174605;33.730158730158735;26.38888888888889;22.61904761904762;2.1825396825396823;2.976190476190476
2012;69110;Larajasse;4.27163198247536;1854.0;694.0;1857.5;19542.4;29.0;121.0;11.838790931989925;37.27959697732997;20.23509655751469;22.921914357682617;1.5113350125944585;6.2132661628883294
2012;69111;Légny;5.42372881355932;657.0;235.0;648.5;23752.4;21.0;74.0;12.702702702702704;31.08108108108108;15.135135135135137;36.48648648648648;2.4324324324324325;2.1621621621621623
2012;69112;Lentilly;5.10528187221078;5289.0;1942.0;5302.5;27186.4;143.0;1472.0;12.70348837209302;37.645348837209305;15.377906976744184;31.33720930232558;0.7558139534883721;2.1802325581395348
2012;69113;Létra;9.20863204050498;939.0;308.0;827.5;20038.7;11.0;96.0;16.735537190082646;26.65289256198347;17.768595041322314;34.090909090909086;2.066115702479339;2.6859504132231407
2012;69114;Porte des Pierres Dorées;5.82420453167703;;704.0;1921.5;23000.0;;;9.46643717728055;37.60757314974183;24.01032702237521;24.69879518072289;1.7211703958691909;2.495697074010327
2012;69115;Limas;10.7177974434612;4616.0;1789.0;4597.5;21574.0;248.0;2487.0;10.877862595419847;34.35114503816794;19.04580152671756;32.44274809160305;1.2213740458015268;2.0610687022900764
2012;69116;Limonest;7.09979906229069;3409.0;1201.0;3158.5;29138.0;428.0;7401.0;12.195121951219512;51.07317073170732;12.24390243902439;21.902439024390244;0.7317073170731708;1.8536585365853655
2012;69117;Lissieu;5.65842817418504;3096.0;1124.0;3215.5;29192.0;175.0;1930.0;14.265267175572518;43.27290076335878;14.980916030534353;24.52290076335878;0.9541984732824428;2.003816793893129
2012;69118;Loire-sur-Rhône;6.95364238410596;2529.0;967.0;2446.0;21441.3;74.0;468.0;8.586883029073698;29.9526707234618;25.15212981744422;32.11629479377958;1.8255578093306288;2.366463826910074
2012;69119;Longes;2.92887029288703;922.0;329.0;910.0;20853.8;6.0;8.0;9.12162162162162;23.14189189189189;29.56081081081081;32.26351351351352;3.040540540540541;2.871621621621622
2012;69120;Longessaigne;6.04026845637584;601.0;235.0;612.5;17824.2;12.0;44.0;11.497326203208557;31.550802139037437;23.262032085561497;26.737967914438503;2.406417112299465;4.545454545454546
2012;69121;Lozanne;6.23520126282557;2611.0;1018.0;2546.5;22121.1;105.0;917.0;13.070539419087138;35.26970954356847;18.188105117565694;29.59889349930844;1.1756569847856155;2.6970954356846475
2012;69122;Lucenay;6.81123905170274;1834.0;657.0;1810.0;25602.6;35.0;135.0;9.484346224677717;43.92265193370166;18.87661141804788;24.585635359116026;1.0128913443830572;2.117863720073665
2012;69123;Lyon;12.6724581289935;500715;221187.0;451604.5;201675.1;21777;227931;10.655737704918032;30.54158304881545;9.868209578913532;46.16791333281208;1.1558810498058327;1.6106752847350727
2012;69124;Marchampt;8.07174887892377;441.0;197.0;437.0;18767.0;4.0;16.0;9.15032679738562;25.163398692810457;23.52941176470588;36.27450980392157;1.96078431372549;3.92156862745098
